feature_id,S039,S022,S044,S043,S020,S041,S010,S047,S003,S048,S055,S006,S053,S023,S059,S009,S060,S027,S052,S015,S042,S040,S031,S032,S024,S036,S016,S001,S030,S051,S012,S007,S004,S037,S050,S058,S057,S021,S038,S011,S002,S054,S035,S005,S045,S049,S033,S029,S046,S025,S019,S008,S034,S013,S014,S056,S018,S028,S017,S026
M059,2200.6350987842434,718.3437907114203,634.1809761528149,2849.596153610237,1745.4547893362337,583.5673122749644,473.0063707920884,2216.430766765961,1721.7484781328528,705.7976797541015,727.2027125777716,2299.699448909745,1493.1288613488193,,527.4032070045536,893.3544185965088,1953.9298829349548,658.1046278263368,1546.6204686735578,717.322926372963,1308.1422525324713,723.328169993924,522.9724100944055,3046.6331081134954,1802.7751265849704,521.5925277656917,1761.8269563833203,1020.35761677539,,902.6775760760071,1811.6943188550044,,807.2628045863036,2616.2111093225826,1935.0465576235804,860.2238203131354,1772.6458125904087,412.8834676809184,525.3137513505734,2628.933787298378,696.2157509739861,558.888592297529,463.6624236363349,2235.898997021626,3901.1717693129185,3050.67085555659,2087.013311382791,383.15273140569684,,2720.23074177669,915.8888902605253,1386.823187078424,2431.4099834125673,1740.4150521630079,,3197.565901031896,3398.0838382328334,562.4491129325929,477.5137600969391,756.4475146287457
M060,4093.866468952032,1085.4840533884865,1065.450691229601,2118.111243276205,3900.671579434363,612.4011780211391,1184.4690286610594,4422.011793309388,2219.4646726606843,921.2542112633718,983.3411389793182,5093.381724088954,4920.67126884948,3157.5517410322373,621.0948354037075,1020.9439988226524,2322.212260786331,676.1487643556272,3656.4853821063843,631.7647399927108,3770.8193689675095,1416.0188338488576,697.5179354795065,4209.285860259669,3678.4635907591196,593.3002988294093,3424.8913152031464,,2496.6774864088416,859.6745300562601,2857.034590153264,1016.3047355320855,809.2450740169672,2346.845987787432,3324.9087563533426,554.4131248768214,3917.9563400285915,715.0314662719785,850.3672559989657,3707.3965771892517,679.3144628999593,1201.3315105090014,,3312.595366292604,2891.8449984716253,4099.063105589615,3113.233695136283,650.3557500974226,918.8556692934499,5762.101190256526,768.5602001551395,2655.374106428137,,3068.7337035154405,1026.4663930340712,4580.81183482988,,572.2355134272767,750.5592602837985,644.8896363691794
M061,2253.517939962466,2123.209939826844,3625.8759026232647,7171.865503614614,3653.497200269373,1871.341315836644,2351.974828683491,6357.252595393725,1679.4021171994154,6730.570390188219,1677.5089054490372,3219.595003239321,2514.1396183063034,3101.3491767387236,2846.2109471894646,880.3194714321719,2777.3726835553052,1556.8305643740541,3490.122117406697,1633.465908430756,2856.064568130829,3663.9041863930674,1416.439401920616,,1530.2469124069883,2556.69363426641,1280.3313541975199,,3855.8780815684154,4114.926092055067,,2691.01703748825,2877.1127335673914,1892.2980932331313,3272.3209638459293,1702.1720113337308,2838.520654014713,1866.3262406724336,3585.1591105440093,1411.9710623399249,2342.037660197261,4253.617811198519,2139.708967336048,769.4797781307692,3263.6517311870325,1748.81532846495,1562.2372275968492,3032.7418072501646,3295.9171564920957,1419.947357388132,3091.405525987095,2834.2242190468446,2111.3471780820414,1375.183082521833,2329.3039389973765,3987.6685074294064,733.1170743933399,1850.7765185392495,652.3141669416754,2892.4676470531895
M062,754.8333631469454,933.5140997410049,1651.3930240857105,2749.7874749532684,1442.5245911295162,655.612877011025,930.5038893307535,4210.311340178211,468.23144351016657,3396.9184656625494,867.9876602753764,1812.6474730102982,,1687.7587386125424,1346.025906189597,328.9300162075915,1042.1659104805797,641.4215392518998,1204.9487694307488,,1915.2459200881926,1945.9307656393087,1024.1635125264743,1568.1987885734202,927.0858046944591,950.0640266819175,651.8655478223409,611.6026715855265,2111.486512901848,1787.30177142547,1182.4879651423544,1298.272643646052,2069.93047846178,581.591457389665,1641.3676579588484,,1332.4819997138322,927.2028081880323,2664.295255361164,1326.9382950378035,1174.1114696978775,2418.5951244987646,714.5784211013615,399.0916729601272,1468.5365188053731,907.6172448712932,895.0108757177659,1368.043738444472,1810.5386923765236,567.7927700985141,943.6290344213824,1701.4929013776602,1382.9653798806428,773.4393216080273,1236.8863182237899,1773.8954899068788,378.39154414391663,881.5323848365957,356.61677877657996,1421.5702575257394
M063,1578.896705987869,1737.285431092492,3249.681127522202,4847.197022844424,3251.852474563148,1188.1194259419972,1786.3534864576181,7779.05841187617,1433.2614551011436,2844.794248401458,2247.124952821437,2591.6617880671624,2263.2982825744198,,,782.1543733926741,2284.6423067070823,945.5024397238196,2078.6150031990337,985.0717982799703,2149.6663969409183,3185.542956868478,1467.6392394004563,2689.6171991388605,2479.885308574565,1892.7134723529998,964.0379891451875,,3201.6261584784447,2815.211934885811,2272.7905296829163,1810.0449832734812,3611.693076597427,1050.4509817184178,,1539.194721870801,2177.742154231402,1837.577629060364,2621.6847084421915,1407.4061316509105,1943.186995746946,2286.1721528102066,1461.7950079254215,928.1018483015217,2260.201041329881,1008.2928614108533,1852.3411484642052,1837.851349986281,2573.6355256565907,905.1004001109635,2791.5657432035273,2689.3533408656003,1468.1581488077804,1440.511997158913,3170.2474088397366,3240.0316083408557,642.4190494805304,1352.986811492711,810.4209182650474,2238.4870073309003
M064,1211.9682028285813,1699.257625637585,4192.359827866586,5047.641804155922,2445.9728605114587,1797.6256571525337,1812.1579620215844,5238.329820771648,1534.2304785304827,2997.3714440719255,1291.381185472787,,3363.3857300061973,3267.23550887961,2706.653500671778,620.12134776797,2988.145433913752,1454.0832624210523,4063.7370180583016,1409.0342501881564,2895.7685118281256,2498.2915485785925,1082.0834111198856,4293.519192031091,2448.093043336769,2221.112686788707,809.8320405738946,1265.4685898962337,3061.2312934696533,2717.6718147903885,2716.3824802657255,2391.7427714332703,3060.4880284154456,1175.4852096733819,2791.4887959206903,1802.8703441891698,1932.1439184589835,2928.569587016446,3719.388082511365,1526.9757070106984,1683.4977013471523,3218.929602477246,1589.3128399676161,776.1325158499908,3183.9521033035217,1396.017980532117,1650.8285715003362,2052.128130540678,2870.9394681385456,1104.5209119992392,2639.1385670787145,2461.483024041535,1405.9744416402677,1180.360358377511,2606.702278004855,2485.2012782800725,829.0851238460373,2275.792535322818,779.9423981065601,2261.8664707846074
M065,,1195.6440148276502,2039.3358062999112,3173.6975825014074,2359.7851508166914,1588.2839033877287,1556.3922780218145,3402.061692762738,1371.6863538998277,3293.281610680203,1273.7076099706437,1588.2318699383907,2122.0074923998554,1671.7620951875958,2754.228183434592,709.6532984276928,1263.4302088879044,1268.8959115214072,1567.6276041070712,1299.467226046075,,2869.838640302631,890.3361527118757,3106.9188862500537,1127.1414306412964,1196.9593113021556,1120.551371139402,1025.5724525774351,2289.635097970805,3363.893052302739,1673.3295320885945,2597.8498828340835,2015.3228725615797,1242.472922872164,1377.420832640507,1783.742557952304,1741.2755695653975,,3556.446291917406,1008.2258778075307,1734.3388069818504,2295.847715789812,1602.8138278282722,881.1592535306053,1244.1020601617633,891.0723489940581,1366.0137083016643,1936.8383721674622,1436.3053583384788,941.4217655802436,2257.068230902826,1760.086369877897,1070.5407541254774,1254.0590669053418,1470.6123202926246,2652.634254038752,813.8806566868365,1135.930490697737,632.5237727596558,1784.6394787601055
M066,893.0668321620993,1128.0545133652079,1943.824726777656,1902.954114481906,1350.0832086792898,,1064.1021350492674,2401.7943384491987,822.4441615622598,2749.2092136637325,961.3496077267457,1490.8996198006323,1389.6786968778276,2015.079755643369,1382.6813199232286,622.3705982585159,1561.6687386708684,802.2248321286446,1676.6487852277157,622.718108894404,1869.6386302822768,1892.2017242606807,881.5080374544003,1527.3878257800643,1286.431691547005,1226.1724580999967,935.6456614420161,,1710.9999209209343,2084.694505022876,1660.7221987469184,1183.4934032262815,2526.2116430588985,1003.9676719918508,1929.862277545972,1077.1471951346034,1093.2671718368688,1366.1108968771634,1899.3578699668258,829.2036507605746,1202.5021962791886,3079.9755455977825,,729.8399595182603,1264.2496504223461,862.3541049712226,1044.0649131640669,1296.6381377789687,1601.6894837460059,912.8735816443641,1497.3159630210876,1228.651178261296,1057.4613922228843,1142.0142616079756,1089.2346438189552,1458.6004594417095,433.0034213664596,869.0428094491689,372.7315094270302,1692.1615595838362
M067,1084.665651603741,1190.2841068902094,1704.2491190405462,2656.0364866052764,1166.2219654508378,905.7337127259614,1364.3134141516653,2809.878738260196,1386.7799674137646,3193.378235545044,1365.4005511604335,1955.0734986079206,1372.201483012413,3071.0950928478555,2309.995355468796,704.8604425648637,1194.5570914591729,793.6300780114392,1563.1165844510726,1031.118921022786,1828.148023401503,1712.6472418163669,1320.0249217381156,2130.4920421124525,1258.469264525502,1831.8266716258836,747.9580850419336,988.9413415362006,2346.625523865685,1908.664955157728,1844.2361161266979,1862.1813270786772,2366.7580779261,1301.48003179792,1619.5872931739414,1605.9919406434665,,1318.8274679439614,3608.4398496316862,1177.3362192007303,1623.720491722368,2382.689533248522,1317.143548259395,641.8930581098106,1478.1767312122217,928.6911134925537,1452.5523457166512,1822.6939208955926,1625.2832422628476,,1655.7704723652107,1636.554967447913,1527.8651122960653,1070.9673891243012,1408.788306285002,2133.037944422205,,1334.5655138033692,,2260.8998597625136
M068,1006.7236260260731,,4411.346839348945,,3903.9703950803346,,2493.557148827282,14887.404733498333,1358.6504616734933,4085.559584112315,1301.1469951883037,2991.887664658226,2344.3051483172835,5599.930399711663,3095.3427400823966,641.1843969585652,2922.0595004546785,1265.6602714732023,2545.934819822837,1439.8977466865467,,3292.8500099260623,1344.0779993849476,3902.792369668648,2097.734266180652,1922.4074730127106,1075.6825382456793,906.9713170256774,3785.0744079614947,4162.556507520852,2844.469531027843,2204.6664519827696,3928.023308779859,1299.1376620823144,5266.989721306252,1808.0124906952083,2500.249802434876,2174.040004394043,5768.698162658274,1300.93587714621,2201.016416749948,4446.315519609714,2764.067309654924,969.1189719116917,2762.7225259466604,2035.9207243967546,1850.740345234889,3164.6513911237134,2579.1144069519,,3204.224471471238,3585.9607364914173,2091.2292873821766,1060.968417179884,2264.590133528877,2577.8622663900433,845.8797936202006,1722.8008882749302,526.6104941522441,3720.311019905047
M069,969.1597937396139,1619.1474810253872,2220.874312322673,3530.217796089295,2307.6465126222984,1442.010612226496,1087.403708284427,5070.573747281242,1210.9244354104642,2820.0341481283654,,2079.9736776456334,2730.8729996083166,3565.157485965797,2988.688325091265,855.9516688006372,2173.5145933957997,985.7581440800587,1802.7916352614916,1350.5395883002652,1982.0216849828023,2690.5488706514398,1434.9692461987283,1730.0180730786512,1421.8890863909144,,1051.5386298516007,1472.7480242762922,2074.385119762152,,2408.771051393698,2208.5109957841705,2840.662025203098,1155.2838948717265,2683.713517431193,1969.1133845522113,3025.368515576795,1362.3887912394964,3386.8488016152005,1421.6012997262262,1541.6987318424408,3046.6063145243247,1571.5845007961273,1020.7099068073421,2285.718779858357,958.5340527956306,2013.9438163925995,2305.790966131351,2334.4635071158477,1204.9075796158381,2021.403637697567,2538.5089749974904,1360.8980222835003,1415.4854598110874,2095.0888234929716,2111.358053075035,869.4819677058465,1137.2338477442802,595.7189814249804,2053.6664455454356
M070,1352.8296521357443,1877.0833704529743,3037.59651937542,5993.466403196207,3787.163393526367,1213.1804692790265,2215.5909457969356,9196.323327810873,1405.762394642257,3395.4388520448574,1561.2031991217918,3011.826922151891,4063.9448579298682,3343.9767455472083,2555.83082745461,656.5165112504835,1104.4582933851173,1250.583272328319,3064.196124674985,1262.290097067722,3536.5140339292384,3604.9217094249148,1036.534100115203,5392.861043714632,2378.153302097154,,868.5143706702622,1124.7953236999915,3378.7869584987375,3213.5627174771944,2857.9794508612554,2250.1143777954026,,999.437467652921,2383.670248390899,1924.046305444352,2654.9428305254787,2416.9441681343565,6399.1429199602635,1985.71537509265,2437.857879301247,4491.910969962077,2319.408013468295,806.9611612291094,2171.2319116181916,1094.177995449574,1539.50941251707,2413.2403170515463,2462.5984183237542,1364.218689923904,3368.4548837660404,2970.7117809119986,1794.6786501874956,1995.3747183267199,3480.9500073637178,3902.115943343232,885.0667195385885,1790.4032106093337,750.9469462450334,2230.218991110601
M071,1591.4804054700946,684.6878794936343,860.3016720631683,855.6075210391206,3137.2942951168184,277.44227152420507,2482.3312644357184,1191.9874689410708,1019.4881104996991,7046.063031698915,2722.0630143109465,2258.905076076485,660.1036028802794,2068.375682984703,754.4542850413267,396.30326518397663,1678.1565663396568,1270.7138301385587,2783.5728762069175,1028.9763458390541,1400.7818443687972,3901.7982883420573,605.3374161192658,781.7251469163075,790.1724532883126,1521.9259377731125,1407.8423821775712,795.3660064174429,1606.2551186399203,2464.2190614608962,6127.124251000455,1157.6571698362852,512.5427275084215,668.9796009084167,493.9113981000459,1886.7016766786976,2665.9721827763447,1334.3412155206056,8027.50571689397,1398.70684939456,447.53933885920844,641.5111339681272,454.60952641420346,1858.4562571759827,1180.3021210653806,1619.6180702880847,1653.1549084058558,2495.7925823032874,940.0283795917678,2927.789171005945,2318.5426785865084,4439.6919957707805,990.5938627491004,1717.8937951546784,928.5503308218251,589.4834368902821,1051.6089503787211,1194.5490214393537,3429.3518727078745,2534.4789209099094
M072,1547.800773543603,1365.343641117326,3104.1657847114093,1299.2032677535824,1982.5744420525623,2508.8984120185173,1504.7939957575925,555.1224239667899,708.8371582654436,1577.5194444052406,1688.104682243558,3086.8192273285244,2406.3900111424796,3901.505073847312,2117.14416643718,1400.4975283057001,3654.3279178686585,2590.541679929012,,5371.661552065644,2636.6870141527293,10197.010888897557,2514.1848447795505,2950.149391841986,924.453382583143,1878.710985282318,2310.521752392819,3958.2289615752534,687.3392890122167,1485.3400209730153,12685.593219118906,,2537.964946285307,3651.2340967280225,618.3173719215642,5501.866846700099,1638.4553864226932,5065.859695988899,6663.049236923065,7311.272821559684,,749.8628649612514,3847.6176571379874,1941.6403415553398,7482.156607791971,1433.3894333130934,2854.752640499356,1182.1727901889844,2402.3894805568398,3963.5182208140127,701.5693808625056,,3317.499079137121,,3657.538172544139,1557.7991045486763,4562.530195353675,2405.8938075795386,2647.3052030641225,779.8736096576525
M073,2646.355743213947,2554.269481289195,2285.4462754429283,1111.466243631499,2202.2856516236025,2140.3669595190668,4776.443995613959,1102.170331758443,1181.5186016158536,6054.039724973671,3752.7822570175495,4291.161031765469,982.282818964397,3069.983957391281,1611.5120930740613,2840.5606915970593,1661.8371986647712,1079.8007597152825,2422.4398927502075,2346.0039195968097,3082.0163593521493,1190.0422950151083,2203.9141831271813,2725.7783742761003,2438.9646834208565,3176.3375728179212,,553.118012412992,3506.890545180595,767.6325307000659,5543.32153281665,734.1004985631164,511.5814029876092,2007.4827133648305,2371.1074597201814,2030.5188492787217,1090.000739148788,1115.330020745795,2588.3230255193025,2859.7793434859036,1270.3577935637493,,4405.825954658559,1729.9357923976884,2181.801924604368,606.6481297725331,2585.1161618965166,1834.2403292487782,3186.439074368045,2716.217775994735,,3516.1467616471627,6941.7816222073425,1191.9297108007045,4255.734897879076,3666.3152110781452,354.5226634871178,3200.740336041163,3874.779485817107,944.7031805396313
M074,1963.506408677492,2263.399615378137,2819.959169926808,1003.6105523701149,885.3000789177033,2120.801305426333,,3581.891716237263,1199.8355225561165,5335.290182623862,1221.0337214139959,4266.844160747123,4232.427771880184,2516.05736538941,1103.1394082481372,3104.272981952283,537.6673620229392,447.27222908348045,,5082.753363384827,1836.0880037066233,1960.8216517222186,3068.443087455217,3758.978861126262,1206.479861090681,602.7652249676314,636.2691454718615,1833.8867457527454,2268.055446923685,3483.606001118502,24805.004384871037,2505.0116250445058,7318.155696785021,2149.3237718618725,581.0295108530794,1847.4696624411881,2023.775078272788,4183.329959555756,574.1729961939577,1303.5522263714486,1501.4537897949879,308.2869801417353,609.8274352199608,1271.275609339879,881.2942483407419,1533.012349159878,4801.278485240286,1554.5233624400903,2774.266133678933,3076.468323739016,3658.632419806752,2103.903574273063,1942.6965892997644,3947.85738448023,1174.2318028579002,5016.275295335412,1234.4559294061858,1290.6145212908955,1168.7973541175272,1741.4809771502573
M075,4390.466581803859,3094.541099477701,1379.1976286052557,1099.0549073817292,1410.8191861647317,1505.0713367802769,4818.49803746997,2272.0716248150093,634.9613598729483,3234.1520546261213,1316.67272032737,,1272.2137227515216,2171.6369503692304,987.9265018395266,532.4528511336631,360.72083857211265,733.9144658931475,718.1150420341241,3333.734542315886,1482.1563883868716,2435.009076342333,3083.1796541189256,1289.9246971210048,2568.2108968960356,646.7205889525782,431.57673349843424,1576.7992867938347,3332.6505831167756,,7194.3721581369955,1641.9692326354168,3268.782092882951,801.2018285102906,1363.549702050033,,1240.1391477033933,1539.6500179741302,879.2113896678135,250.50952003447068,2908.7753511809647,518.3029736350287,1424.4830157511856,1258.0632394400384,1009.7339284696026,894.5045877236373,577.8751505521362,456.43620610634537,1554.5033981081733,706.76605149163,1196.6741548319956,1080.2019115796609,1776.6776164183518,1432.7171591033418,1502.0489433113692,894.3174694152872,995.2150954906358,1205.3405302303581,1309.2767835248726,562.0728997744584
M076,1450.1074136081738,1985.1895808148236,1447.246724980223,1490.8704551426,,,1412.2209809915719,2411.060582115725,,2616.660076125922,1611.8081309773186,1353.0062650109087,1769.1444233769098,2317.0032208519274,2160.8221493401425,1715.376556061282,3252.9895082177313,1508.5649773609086,3091.9039418546713,1861.5096312928445,1525.528336792722,1309.3631393484316,1210.5979292641089,941.349377028838,3007.2674029077857,1926.0970760012306,2093.682112213283,1101.5361171743498,2525.439948684946,2280.88861887116,1249.885046833779,1331.3778289678048,1091.62813601571,1065.682303723918,2554.770922541763,1718.8083676914553,1867.5759885334744,1785.8753648692361,1541.7649832822535,1714.389766701127,1353.2709071102813,2000.9949093509067,1651.725363199405,812.287020571947,999.5048107375688,2675.2269966796875,1532.9731925166943,2607.24357785848,2778.5819763561876,1441.3754272234298,2891.2368181697893,785.0312456577227,1697.4138633685186,,1579.4499132594233,,1574.7588917741953,2945.0467435781957,2480.570628099351,2328.7027905454966
M077,930.0077591858139,1210.9844521107225,884.7284130301039,926.6089361638511,1656.188298596969,,925.5715329225803,2788.5816487741554,359.68333362949,1927.2534032684036,1236.4612823211103,802.8143400631191,2031.6587484182412,1167.4347058577293,,606.1310227716904,,927.4718559851996,1899.2940207315673,520.7479185044535,1246.188844709358,1204.8454984732375,1216.5276802727064,717.7835534775112,,1149.0718167092214,846.1767935373446,590.8937075424595,1098.1400088074843,2019.6208322509335,984.5666005328193,,1063.2258775964708,1963.0989018220712,1565.3290716695094,2019.920849321595,2246.5287543168492,951.0547765427663,1719.1529298226374,477.83783998175056,456.235800715074,1657.675573814816,1775.5844470000404,553.9124514831339,1167.4067021791902,1513.8280481712472,1231.4929072920304,1120.6144120167785,1050.4660521056599,723.8024600781034,869.1108231760303,773.5868712817469,1366.1544191957626,598.8691653516981,579.6551633942927,,1171.8449881703434,672.1770058786409,741.3831964909465,1135.3017917601412
M078,2546.8770980184663,,1793.564584593644,,1139.9890939768823,3323.1860069008726,1092.700020223514,3481.5562567156103,1084.967912285987,1049.8505470728176,2943.428596123815,1513.1539473383248,2133.6968233274833,1213.1555479125689,2217.1299901713446,1596.4968196434213,2497.853879910006,1138.4195095285938,1605.8786762073914,,2674.6821267324162,3300.785628917543,1298.651304394754,2611.296098088746,1734.4057416221767,2319.7506970947334,1263.736071023973,840.2006534652179,1145.0348886836393,3150.727173814512,2136.4710016185136,1045.3317366982603,841.1773141479694,2944.0354044374985,2783.3222391976783,2774.0348180670926,3132.102914636617,1576.4986232059753,2164.2073349518514,1026.4048831993691,1712.3293249480496,1968.3246273568318,1588.0503526549633,1974.8696523305996,1406.687773361546,3450.601610224608,1869.7466600456655,761.4431338371348,2069.4494190220494,1021.1856715279291,944.6678391249246,1642.4968061415352,,1920.3391418589047,1368.4604469348483,3288.685841845641,1749.207940977704,1409.7931824822733,1101.0563562771356,1315.2947764022529
M079,873.2019538921331,991.7401978079035,894.2833095215447,1139.7068952308327,869.3420790227061,1436.842767284862,909.1167571147926,810.4945876915693,749.8925470956709,1638.8955585504568,1226.5488651172418,1237.6875076567585,1117.7376707362857,949.8505031782048,1391.7401670984327,1116.652123307982,1383.197845123528,994.8389080685826,1204.279779548037,1071.2540378796339,973.520221354843,1334.2811272978074,744.5961111664187,2081.971417524096,1193.907903765327,1458.2732957480332,1430.4550218267207,1795.4211150832896,1145.343368562501,791.4435379092029,868.8693019457056,1550.3359698770555,1345.6813238050977,1336.8518416672139,1248.3063964024332,1180.9757952836683,1528.134556641979,1149.0403152439653,1387.0489683647213,1342.6433224606662,1292.6351740672887,1169.4598945307764,1538.0666100047497,1315.5224738185336,2080.036788740247,936.7615516356522,1295.6926703806153,621.3386384535853,1334.5876610400305,1472.604909532474,963.9450853119097,717.8350768529044,1404.6072256611965,1639.0671771829614,1590.7279805903,1158.958493686419,1079.8231134049015,857.6269514859933,1134.6602108096738,1160.9907355224773
M080,1290.821739375608,1606.8067338017308,915.6367100384451,,2445.5675090102654,565.7727615690063,1003.6569652993907,1681.1503791108191,731.7527556891467,2310.532915378076,2566.139704776631,1060.4323556707154,2488.9866750369965,1732.8340896897516,3379.7946642982465,764.2815310448526,1176.6364128150888,1903.6346903939746,2895.3434795111402,1201.7857698099692,1213.218218563085,798.209530938751,1088.4240407154198,612.3480395640421,2568.486516809438,845.284305707039,1845.6158869792773,716.4197015152117,1594.9688472537357,2205.252576658284,672.2724321471859,541.3784913985497,795.6988337530772,1072.9875822417384,1650.9703022252265,2426.653487415084,1949.6972964732477,2391.2829982397834,956.5454252286448,829.6498870558399,1112.2572186243035,3192.7518750466356,,885.3251176414462,999.0860681446717,1685.6810389691814,899.5471655014572,1805.925028083954,2158.329602762486,1595.0017553035464,1980.723980311625,1139.8466968880361,732.2114683216749,794.5720581649376,658.7943371325463,2484.2964525262687,1832.4759558777243,2190.759397579226,1396.380626234487,1509.6173223012531
M081,1014.0169613146511,1154.8388062728782,551.4845138100103,548.1776600411637,942.8914459278595,1146.6611079293823,713.081227139505,1245.5665580147825,780.7850559166956,2549.0484972620698,1884.7618598361096,890.6102157593466,1792.652722850746,2195.7797106677695,1152.6540247859984,813.6966309452167,1258.0345477531362,1296.8094560977918,1472.3024738197462,671.0941678197842,641.5195006412442,666.1490291684571,578.5191484658521,1477.817262066405,2506.339816684018,536.594936773285,2343.995816990142,651.6316937366438,1584.7288599984563,1263.5848131938797,1079.894297521346,832.4740919632442,,911.269001587668,2112.279016612085,1213.1269304287591,1121.2005729062628,1362.671779184578,661.8919878139355,875.3148981442492,472.66053501760047,1745.5264477538133,876.6351232400519,,882.8053542138703,2388.145208210302,636.0570307045366,1738.7471711568037,,,1563.196547427749,571.6970736397762,809.6020179789716,448.8360596353253,560.6569247363864,1510.050155863403,1910.090990905852,1522.303574446622,1947.6268681958475,1644.9576922267877
M082,3583.7053065444297,2326.7088710178145,3088.573303175663,2683.8003549091845,1875.766648248975,2652.646906650216,3073.9598478494095,3851.9447440797157,1602.9004674107857,2056.1180630552917,2024.9893981472817,1588.796279779439,2090.3641576075333,1453.70259803283,2288.6258726734445,2901.3198224556822,1864.7731418672965,2030.6936522236545,2421.0683156310806,1857.8101346712258,2498.196550947159,2850.7972489360604,3165.620066476905,3627.8411009354136,2908.183108653971,2054.3377790504233,2919.934823858255,2857.2859159337004,1851.4177211990461,2029.1266759551384,1946.1098582715,2530.6137316299355,2544.285788699977,2048.0971318391257,3668.9844337360164,3331.841586992306,2416.6331086033756,2378.191500373692,2729.169793493081,2547.0573084163666,2100.189500962016,,,2722.975464424628,3069.0654286946515,1732.699027530782,2441.271489354657,4215.1976125830815,2549.0423369153928,3498.8329992919985,1980.9689823233966,1661.4226151173161,1785.155947048713,2707.125501289145,1869.3280146243274,1631.6991406062552,1885.1489178802688,3408.1869188695396,1788.138608889866,3071.6539808105504
M083,2747.8385568266517,3224.336922712225,1728.9128871948517,3593.917123456134,2127.177491339694,1716.530943564683,1728.7615153775714,1863.558787803419,2263.622255002072,1850.503267782121,1165.753125558038,1573.6194277716825,2333.6382185117927,1787.1328662292935,2480.2069303513554,2352.7385123010977,1900.2198792738795,1620.624250682079,1824.3336212970623,1650.1145548731054,1650.7071835232796,1716.117644559895,1758.6924713661456,2251.5549779965336,1866.5650704374818,1998.0675669991083,2034.192523836558,1665.4261984157206,1889.2968964645029,2890.890332499075,1568.4731688009895,1899.2783245823066,1987.2266181202215,1994.567677311473,,,1930.2768321360677,2056.8287933675106,1502.4949556339036,2600.796618726832,2128.864602024544,2466.2712055174015,2493.175299763322,2466.8755372601063,1135.8981074342894,1069.8117577943544,2647.858817359881,2300.6100077097794,1488.2598536015287,3278.9679363799537,2117.362842975904,,2713.867847270704,2015.5090281262676,2018.542801054869,1356.778683395031,2477.3717219728865,1477.463053335527,2240.4244284689316,1833.6684712069182
M084,1965.7114689514538,1304.4771341324308,1696.8095475990247,1023.0405912344595,1418.647098652691,1474.8965492510965,1811.1629582004102,1576.4354656612522,1297.107488239659,,1599.5537221870766,1150.4134151444096,1983.5303504198612,1677.4285118772993,1734.3393765466762,1457.9254784894094,1029.497300167881,1924.0865608464376,1747.5775868628639,1051.2094023583486,1161.6757272844877,1681.2325422540118,1485.4290558979976,1543.8311212294993,1259.1446491178085,1178.712763624533,1239.0215977692226,973.4380702404353,1752.3178344998742,,1207.3947888517725,1641.7192301673222,1280.5653154823585,1483.3271810514877,1461.6080484649735,1380.5267859659432,1333.9981132521805,1589.6019962835383,1592.2456835119822,1426.0796588665955,1536.7816190890499,1053.2687824325124,1098.948375965522,1484.611351658458,2117.061056940921,2155.5855611332504,,1921.5689036291456,1743.1438423837224,1324.5429020256452,1861.7003238014959,1292.779287606673,1100.9422544905456,2110.9196073637754,1084.472056074387,1027.9953736064365,1922.7458752131613,1455.1694712568017,1544.8205105746454,2499.4472732951276
M085,675.7142222512165,1245.4311459009887,1047.0350430406204,1155.6803096439141,,,1115.1683955857325,1158.2612294280475,725.5041243047183,1260.4282980132862,1225.3628627818607,1509.4837122290864,924.3768337932933,1270.0371072674072,728.6072355292509,1266.9841599818512,1101.4909049339774,871.0765524541155,866.7373084902486,723.7043361269372,,989.41313928921,1038.273675751906,1375.1394085220736,966.0102878773769,1173.777413216087,1014.2857393205568,1301.3066075843553,1434.008959671447,886.8023664246938,1578.0060813406958,933.8356504803857,892.0902508870126,1343.9418836472937,1363.186490514689,1277.5393206251656,,1504.5987438472519,835.2464478030854,1891.6145050256155,788.0816753067985,964.4960961674853,1113.0738239947457,900.6095239352372,,1542.1898882742857,,1271.7260084256834,1339.2836148431302,1157.5765871156011,1113.6127851243941,1327.191331672186,1904.8018765045206,1264.4986721742182,616.9961802276717,1132.1795831600423,1728.8346327766528,1404.3825455560254,970.9866643564869,1210.4287123114082
M086,1119.046184225496,1199.9466972594591,1314.586168891532,1104.6067007807437,,988.3100210796816,1663.8892795089714,804.7836521855934,,2013.7998131644401,,1456.0501486107817,904.9985350816852,1295.0606269085672,937.4084176450325,842.5975924290805,1054.6667656529642,1745.477046348984,1591.7550298077672,,1019.9501009749315,1203.6892915292797,889.0041934671333,685.3966320220795,680.6774849612302,1521.6052877678944,1305.829243338576,1542.389269489214,2074.344094837047,1388.3840944863261,801.5357329033197,587.3557948947418,,970.2752624835077,1217.2312072869922,1196.2280506438171,1171.7070048525031,1817.6747895157455,1943.9682037734656,,1407.6531339527437,807.1604497168247,1958.5716784794688,1734.1461355379097,1350.4858411070213,897.1152849893358,1237.6243306395527,1322.8230014322867,942.4140100840115,1030.2168019074081,1830.8478448698327,859.4815155333789,,1137.5414627201274,836.9281561228331,747.3011490253837,896.5316891590467,964.0207255322218,1059.4689460320606,
